;group;user;task_id;funnel
2038;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;3. Rotate a Pyramid;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2039;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2040;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;5. Removing Objects;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
2041;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;6. Stretch a Ramp;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
2042;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;7. Max 2 Boxes;{'started': 2, 'create_shape': 6, 'submitted': 2, 'completed': 1}
2043;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;8. Combine 2 Ramps;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 1}
2044;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;9. Scaling Round Objects;{'started': 1, 'create_shape': 3, 'submitted': 3, 'completed': 1}
2045;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Square Cross-Sections;{'started': 1, 'create_shape': 8, 'submitted': 2, 'completed': 1}
2046;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Bird Fez;{'started': 1, 'create_shape': 5, 'submitted': 8, 'completed': 1}
2047;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2048;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;45-Degree Rotations;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
2049;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Pyramids are Strange;{'started': 1, 'create_shape': 4, 'submitted': 3, 'completed': 1}
2050;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Boxes Obscure Spheres;{'started': 2, 'create_shape': 8, 'submitted': 2, 'completed': 1}
2051;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Object Limits;{'started': 4, 'create_shape': 5, 'submitted': 9, 'completed': 1}
2052;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Warm Up;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2053;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Angled Silhouette;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
2054;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2055;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
2056;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Tall and Small;{'started': 3, 'create_shape': 5, 'submitted': 5, 'completed': 1}
2057;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Ramp Up and Can It;{'started': 3, 'create_shape': 10, 'submitted': 2, 'completed': 1}
2058;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;More Than Meets Your Eye;{'started': 1, 'create_shape': 7, 'submitted': 1, 'completed': 1}
2059;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Not Bird;{'started': 2, 'create_shape': 7, 'submitted': 3, 'completed': 1}
2060;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Unnecessary;{'started': 2, 'create_shape': 7, 'submitted': 1, 'completed': 1}
2061;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Zzz;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
2062;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Bull Market;{'started': 2, 'create_shape': 3, 'submitted': 0, 'completed': 0}
2063;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Few Clues;{'started': 1, 'create_shape': 2, 'submitted': 0, 'completed': 0}
2064;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Orange Dance;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2065;e6af7d42084352a39449e6d0a09b18cd;10b6d08eea990eacf342c323080e83f5;Bear Market;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2066;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2067;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 3, 'completed': 1}
2068;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
2069;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
2070;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;5. Removing Objects;{'started': 1, 'create_shape': 6, 'submitted': 2, 'completed': 1}
2071;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2072;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2073;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;8. Combine 2 Ramps;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
2074;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2075;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Square Cross-Sections;{'started': 1, 'create_shape': 4, 'submitted': 2, 'completed': 1}
2076;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Bird Fez;{'started': 1, 'create_shape': 4, 'submitted': 4, 'completed': 1}
2077;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 3, 'completed': 1}
2078;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;45-Degree Rotations;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
2079;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Pyramids are Strange;{'started': 2, 'create_shape': 4, 'submitted': 1, 'completed': 1}
2080;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Boxes Obscure Spheres;{'started': 1, 'create_shape': 7, 'submitted': 5, 'completed': 1}
2081;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Object Limits;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 0}
2082;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Warm Up;{'started': 2, 'create_shape': 4, 'submitted': 1, 'completed': 1}
2083;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Sandbox;{'started': 2, 'create_shape': 26, 'submitted': 0, 'completed': 0}
2084;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2085;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2086;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 3, 'completed': 0}
2087;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Tall and Small;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2088;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Ramp Up and Can It;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2089;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;More Than Meets Your Eye;{'started': 1, 'create_shape': 7, 'submitted': 0, 'completed': 0}
2090;e6af7d42084352a39449e6d0a09b18cd;beecc47689704115072807cd992ddc7b;Not Bird;{'started': 1, 'create_shape': 7, 'submitted': 0, 'completed': 0}
2091;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;1. One Box;{'started': 2, 'create_shape': 2, 'submitted': 2, 'completed': 2}
2092;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;2. Separated Boxes;{'started': 1, 'create_shape': 5, 'submitted': 3, 'completed': 1}
2093;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2094;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;4. Match Silhouettes;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
2095;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;5. Removing Objects;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2096;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 3, 'completed': 1}
2097;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;7. Max 2 Boxes;{'started': 2, 'create_shape': 2, 'submitted': 2, 'completed': 2}
2098;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2099;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;9. Scaling Round Objects;{'started': 3, 'create_shape': 8, 'submitted': 3, 'completed': 2}
2100;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Square Cross-Sections;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
2101;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Bird Fez;{'started': 1, 'create_shape': 11, 'submitted': 6, 'completed': 1}
2102;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 1}
2103;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;45-Degree Rotations;{'started': 1, 'create_shape': 9, 'submitted': 3, 'completed': 1}
2104;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Pyramids are Strange;{'started': 3, 'create_shape': 9, 'submitted': 4, 'completed': 1}
2105;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Boxes Obscure Spheres;{'started': 2, 'create_shape': 11, 'submitted': 3, 'completed': 1}
2106;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Ramp Up and Can It;{'started': 1, 'create_shape': 6, 'submitted': 3, 'completed': 0}
2107;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;More Than Meets Your Eye;{'started': 1, 'create_shape': 7, 'submitted': 2, 'completed': 1}
2108;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Not Bird;{'started': 1, 'create_shape': 5, 'submitted': 6, 'completed': 1}
2109;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Unnecessary;{'started': 1, 'create_shape': 6, 'submitted': 3, 'completed': 1}
2110;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Zzz;{'started': 1, 'create_shape': 6, 'submitted': 4, 'completed': 1}
2111;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Bull Market;{'started': 1, 'create_shape': 7, 'submitted': 2, 'completed': 0}
2112;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Object Limits;{'started': 1, 'create_shape': 1, 'submitted': 3, 'completed': 1}
2113;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Warm Up;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2114;e6af7d42084352a39449e6d0a09b18cd;e94bcd5830a6a2d1e9af610edfdc52dc;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2115;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2116;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2117;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
2118;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2119;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;5. Removing Objects;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2120;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2121;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;7. Max 2 Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2122;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2123;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2124;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Square Cross-Sections;{'started': 2, 'create_shape': 9, 'submitted': 13, 'completed': 1}
2125;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Bird Fez;{'started': 7, 'create_shape': 12, 'submitted': 21, 'completed': 0}
2126;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2127;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;45-Degree Rotations;{'started': 2, 'create_shape': 5, 'submitted': 1, 'completed': 1}
2128;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Pyramids are Strange;{'started': 5, 'create_shape': 12, 'submitted': 20, 'completed': 1}
2129;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Boxes Obscure Spheres;{'started': 5, 'create_shape': 10, 'submitted': 6, 'completed': 0}
2130;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Object Limits;{'started': 1, 'create_shape': 1, 'submitted': 3, 'completed': 0}
2131;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Sandbox;{'started': 7, 'create_shape': 62, 'submitted': 0, 'completed': 0}
2132;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Warm Up;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2133;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2134;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Sugar Cones;{'started': 2, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2135;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 3, 'completed': 0}
2136;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Tall and Small;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2137;e6af7d42084352a39449e6d0a09b18cd;5b376caf2913ef3a48a53e38cba2a2f0;Ramp Up and Can It;{'started': 2, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2138;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2139;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2140;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2141;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2142;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;5. Removing Objects;{'started': 1, 'create_shape': 8, 'submitted': 5, 'completed': 2}
2143;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 3, 'completed': 1}
2144;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;7. Max 2 Boxes;{'started': 2, 'create_shape': 7, 'submitted': 7, 'completed': 1}
2145;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;8. Combine 2 Ramps;{'started': 2, 'create_shape': 9, 'submitted': 38, 'completed': 0}
2146;e6af7d42084352a39449e6d0a09b18cd;57f8507e4d21db8e15a04f96e618fb38;Square Cross-Sections;{'started': 1, 'create_shape': 9, 'submitted': 6, 'completed': 0}
2147;e6af7d42084352a39449e6d0a09b18cd;fd934ef7ae0a2bc9ef543c6317cd3fd0;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2148;e6af7d42084352a39449e6d0a09b18cd;fd934ef7ae0a2bc9ef543c6317cd3fd0;2. Separated Boxes;{'started': 1, 'create_shape': 3, 'submitted': 6, 'completed': 0}
2149;e6af7d42084352a39449e6d0a09b18cd;fd934ef7ae0a2bc9ef543c6317cd3fd0;Sandbox;{'started': 5, 'create_shape': 250, 'submitted': 0, 'completed': 0}
2150;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;1. One Box;{'started': 2, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2151;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Sandbox;{'started': 5, 'create_shape': 172, 'submitted': 0, 'completed': 0}
2152;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Boxes Obscure Spheres;{'started': 1, 'create_shape': 9, 'submitted': 3, 'completed': 1}
2153;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Object Limits;{'started': 5, 'create_shape': 4, 'submitted': 13, 'completed': 0}
2154;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Warm Up;{'started': 2, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2155;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Angled Silhouette;{'started': 3, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2156;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2157;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Stranger Shapes;{'started': 1, 'create_shape': 3, 'submitted': 0, 'completed': 0}
2158;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Tall and Small;{'started': 1, 'create_shape': 2, 'submitted': 3, 'completed': 0}
2159;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Ramp Up and Can It;{'started': 2, 'create_shape': 5, 'submitted': 2, 'completed': 1}
2160;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
2161;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2162;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2163;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;5. Removing Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2164;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2165;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
2166;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2167;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2168;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Bear Market;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 0}
2169;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Orange Dance;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2170;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;More Than Meets Your Eye;{'started': 1, 'create_shape': 13, 'submitted': 1, 'completed': 0}
2171;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Not Bird;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 0}
2172;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Unnecessary;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2173;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Zzz;{'started': 1, 'create_shape': 4, 'submitted': 3, 'completed': 0}
2174;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Bull Market;{'started': 2, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2175;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Few Clues;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2176;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Square Cross-Sections;{'started': 1, 'create_shape': 4, 'submitted': 3, 'completed': 1}
2177;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Bird Fez;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
2178;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Pi Henge;{'started': 2, 'create_shape': 9, 'submitted': 3, 'completed': 1}
2179;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;45-Degree Rotations;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2180;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Pyramids are Strange;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
2181;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;1. One Box;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2182;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;2. Separated Boxes;{'started': 1, 'create_shape': 3, 'submitted': 4, 'completed': 1}
2183;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
2184;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;4. Match Silhouettes;{'started': 2, 'create_shape': 11, 'submitted': 5, 'completed': 1}
2185;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;5. Removing Objects;{'started': 2, 'create_shape': 10, 'submitted': 17, 'completed': 1}
2186;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;6. Stretch a Ramp;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 1}
2187;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;7. Max 2 Boxes;{'started': 3, 'create_shape': 3, 'submitted': 4, 'completed': 0}
2188;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;8. Combine 2 Ramps;{'started': 2, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2189;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
2190;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;Square Cross-Sections;{'started': 2, 'create_shape': 6, 'submitted': 1, 'completed': 0}
2191;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;Bird Fez;{'started': 5, 'create_shape': 8, 'submitted': 4, 'completed': 1}
